Mar 19 15:08:55.140 VTTY: Console port: waiting connection on tcp port 2006 for protocol IPv4 (FD 10)
Mar 19 15:08:55.143 slot0: C/H/S settings = 0/4/32
Mar 19 15:08:55.143 slot1: C/H/S settings = 0/4/32
Mar 19 15:08:55.377 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Mar 19 15:08:55.377 CPU0: CPU_STATE: Starting CPU (old state=2)...
Mar 19 15:08:55.541 ROM: Microcode has started.
Mar 19 15:08:55.545 ROM: trying to read bootvar 'WARM_REBOOT'
Mar 19 15:08:55.547 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a99108 (size=1)
Mar 19 15:08:55.547 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9911c (size=1)
Mar 19 15:08:55.647 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026e48c (size=2)
Mar 19 15:08:55.648 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60275d88 (size=2)
Mar 19 15:08:55.648 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60275d98 (size=2)
Mar 19 15:08:55.648 ROM: unhandled syscall 0x00000047 at pc=0x60a9a89c (a1=0x80007db4,a2=0x00000010,a3=0xbfb00000)
Mar 19 15:08:56.017 ROM: trying to read bootvar 'RANDOM_NUM'
Mar 19 15:08:56.052 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x6028323c (size=2)
Mar 19 15:08:56.054 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286060: bus=0,device=0,function=0,reg=0xa0
Mar 19 15:08:56.054 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x6027609c (size=2)
Mar 19 15:08:57.942 ROM: unhandled syscall 0x0000003e at pc=0x60a9a89c (a1=0x80007da4,a2=0x00002580,a3=0x64570000)
Mar 19 15:08:57.942 ROM: unhandled syscall 0x00000047 at pc=0x60a9a89c (a1=0x80007dac,a2=0x00000000,a3=0x64570000)
Mar 19 15:08:58.687 ROM: trying to read bootvar 'BOOT'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'CONFIG_FILE'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'BOOTLDR'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'RSHELF'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'DSHELF'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'DSHELFINFO'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'RESET_COUNTER'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'CHRG_LOCRECSN'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'CHRG_ID'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'SLOTCACHE'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'OVERTEMP'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'DIAG'
Mar 19 15:08:58.687 ROM: trying to read bootvar 'WARM_REBOOT'
Mar 19 15:08:58.775 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x6081679c (size=2)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60816398 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608163dc (size=1)
Mar 19 15:08:58.775 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608163e8, value=0x00000020 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608163ec (size=1)
Mar 19 15:08:58.775 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608163f4, value=0x00000000 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60816400 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x6081640c, value=0x00000040 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60816420 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x6081642c, value=0x00000000 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60816438 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60816448, value=0x00000080 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608181e8 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x608181f4, value=0x00000080 (size=1)
Mar 19 15:08:58.775 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608181f8 (size=1)
Mar 19 15:08:58.882 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
Mar 19 15:08:58.988 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
Mar 19 15:08:59.095 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
Mar 19 15:08:59.201 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
Mar 19 15:08:59.308 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x60818220 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x60816534, value=0x00000002 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x6081653c, value=0x00000002 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x60816544, value=0x00000002 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x60816548, value=0x00000002 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x6081654c, value=0x00000002 (size=1)
Mar 19 15:08:59.417 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x60816550, value=0x00000002 (size=1)
Mar 19 15:08:59.418 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x608173d4 (size=1)
Mar 19 15:09:00.017 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60277288 (size=2)
Mar 19 15:09:00.017 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60277290 (size=2)
Mar 19 15:09:00.017 CPU0: IO_FPGA: read from unknown addr 0x2e, pc=0x602772b0 (size=2)
Mar 19 15:09:00.017 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x40, pc=0x602772c0 (size=2)
Mar 19 15:09:00.052 CPU0: JIT: partial JIT flush (count=871)
Mar 19 15:09:00.331 CPU0: JIT: flushing data structures (compiled pages=1028)
Mar 19 15:09:00.574 CPU0: JIT: partial JIT flush (count=912)
Mar 19 15:09:00.901 ROM: trying to read bootvar 'PMDEBUG'
Mar 19 15:09:00.906 ROM: trying to read bootvar 'MONDEBUG'
Mar 19 15:09:01.281 CPU0: JIT: flushing data structures (compiled pages=1057)
Mar 19 15:09:01.340 ROM: unhandled syscall 0x0000001a at pc=0x60a9a89c (a1=0x653b6d84,a2=0x00000001,a3=0x00000023)
Mar 19 15:09:01.340 ROM: unhandled syscall 0x00000009 at pc=0x60a9a89c (a1=0x653b6d84,a2=0x00000001,a3=0x00000023)
Mar 19 15:09:01.565 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x6081675c (size=2)
Mar 19 15:09:01.565 CPU0: IO_FPGA: write to unknown addr 0x16, value=0x1, pc=0x60816764 (size=2)
Mar 19 15:09:01.566 ROM: trying to read bootvar 'ROM_PERSISTENT_UTC'
Mar 19 15:09:01.648 CPU0: JIT: partial JIT flush (count=884)
Mar 19 15:09:01.821 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:01.822 ROM: trying to set bootvar 'BSI=0'
Mar 19 15:09:01.822 ROM: trying to read bootvar 'RET_2_RCALTS'
Mar 19 15:09:01.822 ROM: trying to set bootvar 'RET_2_RCALTS='
Mar 19 15:09:01.836 ROM: trying to read bootvar 'RANDOM_NUM'
Mar 19 15:09:02.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:02.318 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:02.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:02.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:03.067 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:03.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:03.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:03.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:04.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:04.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:04.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:04.818 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:05.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:05.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:05.567 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:05.819 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:06.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:06.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:06.564 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:06.822 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:07.069 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:07.320 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:07.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:07.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:08.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:08.319 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:08.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:08.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:09.066 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:09.318 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:09.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:09.820 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:10.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:10.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:10.567 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:10.825 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:11.066 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:11.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:11.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:11.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:12.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:12.318 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:12.567 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:12.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:13.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:13.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:13.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:13.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:14.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:14.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:14.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:14.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:15.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:15.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:15.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:15.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:16.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:16.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:16.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:16.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:17.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:17.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:17.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:17.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:18.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:18.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:18.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:18.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:19.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:19.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:19.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:19.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:20.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:20.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:20.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:20.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:21.064 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:21.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:21.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:21.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:22.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:22.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:22.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:22.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:23.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:23.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:23.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:23.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:24.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:24.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:24.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:24.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:25.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:25.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:25.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:25.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:26.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:26.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:26.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:26.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:27.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:27.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:27.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:27.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:28.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:28.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:28.564 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:28.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:29.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:29.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:29.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:29.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:30.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:30.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:30.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:30.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:31.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:31.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:31.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:31.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:32.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:32.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:32.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:32.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:33.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:33.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:33.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:33.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:34.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:34.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:34.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:34.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:35.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:35.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:35.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:35.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:36.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:36.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:36.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:36.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:37.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:37.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:37.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:37.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:38.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:38.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:38.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:38.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:39.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:39.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:39.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:39.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:40.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:40.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:40.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:40.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:41.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:41.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:41.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:41.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:42.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:42.316 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:42.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:42.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:43.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:43.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:43.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:43.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:44.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:44.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:44.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:44.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:45.065 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:45.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
Mar 19 15:09:45.565 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608173b0 (size=1)
